Num;name;categorie;sale_ok;purchase_ok;product_type;internal_ref;list_price;ean13;Christmaes_product;Print_two_face;predecoupe;Developpement;Relief;Paletissation;Pantone;schema d'impression;colis_ean;carton;palette;qty_to_invoice;farde;description;remarque;quality;procure_method;supply_method;standard_price;produce_delay;uom_po_id;description_purchase;state;weight;net_weight;Largeur;Longueur;Grammage;Recompute_grammage;Type_crochet;Print_step;F_pliage1;F_pliage2;sale_delay;produce_delay;uos_id;uos_coeff;sale_description;account_income;account_expense;taxes_id;supplier_taxes_id;code;partner_id;date_obsolete
462;ESSAI QUADRI WET;SE;1;1;product;SE0169
463;ESSAI QUADRI WET *1;SE;1;1;product;SE0198
464;ESSAI QUADRI WET *2;SE;1;1;product;SE0207
465;ESSAI QUADRI WET *3;SE;1;1;product;SE0214
466;ESSAI TRAMES PHOTOPO;SE;1;1;product;SE0010X
467;ETOILES ARGENT;SE;1;1;product;SE1563
468;ETOILES DES NEIGES;SE;1;1;product;SE1466
469;ETOILES DES NEIGES *1;SE;1;1;product;SE1477
470;ETOILES DES NEIGES *2;SE;1;1;product;SE1506
471;ETOILES DES NEIGES *3;SE;1;1;product;SE1569
472;EUPHORIA;SE;1;1;product;SE1129
473;FARM;SE;1;1;product;SE0621X
474;FASHION TREE;SE;1;1;product;SE0687
475;FASHION TREE *1;SE;1;1;product;SE0689
476;FASHION TREE *2;SE;1;1;product;SE0694
477;FEEST;SE;1;1;product;SE1496X
478;FEEST *1;SE;1;1;product;SE1497X
479;FEEST *2;SE;1;1;product;SE1498X
480;FEEST *3;SE;1;1;product;SE1499X
481;FESTA PARTY;SE;1;1;product;SE0792
482;FESTA PARTY *1;SE;1;1;product;SE1322
483;FESTA PARTY *2;SE;1;1;product;SE1325
484;FESTA PARTY *3;SE;1;1;product;SE1338
485;FESTA PARTY *4;SE;1;1;product;SE1399
486;FESTIVE TREE;SE;1;1;product;SE0722
487;FESTIVE TREE *1;SE;1;1;product;SE1157
488;FIOCCHI;SE;1;1;product;SE0866
489;FIZZY MOMENT;SE;1;1;product;SE1084
490;FIZZY MOMENT *1;SE;1;1;product;SE1085
491;FIZZY MOMENT *2;SE;1;1;product;SE1162
492;FIZZY MOMENT *3;SE;1;1;product;SE1225
493;FLO FLOWER;SE;1;1;product;SE0935X
494;FLO FLOWER *1;SE;1;1;product;SE0936X
495;FLO FLOWER *2;SE;1;1;product;SE0937X
496;FLO FLOWER *3;SE;1;1;product;SE0938X
497;FLOCON ARGENT;SE;1;1;product;SE0761
498;FLOCON NEG. 120 DUR;SE;1;1;product;SE0156
499;FLOCON NEG. 120 MOU;SE;1;1;product;SE0108
500;FLOCON NEGATIF 135;SE;1;1;product;SE0445X
501;FLOCON NEGATIF 140;SE;1;1;product;SE0037X
502;FLOCON PAILLETTES;SE;1;1;product;SE0825
503;FLOCON POSITIF 120;SE;1;1;product;SE0157
504;FLORA SUNNY 118;SE;1;1;product;SE0061
505;FLORA SUNNY 118 *1;SE;1;1;product;SE0087
506;FLORA SUNNY 118 *2;SE;1;1;product;SE0653
507;FLORA SUNNY 118 *3;SE;1;1;product;SE0655
508;FLORA SUNNY 140;SE;1;1;product;SE1186X
509;FLORA SUNNY 140 *1;SE;1;1;product;SE1187X
510;FLORA SUNNY 140 *2;SE;1;1;product;SE1188X
511;FLORA SUNNY 140 *3;SE;1;1;product;SE1189X
512;FLORAL;SE;1;1;product;SE0161
513;FLORAL *1;SE;1;1;product;SE0470
514;FLORAL *2;SE;1;1;product;SE0666
515;FLORAL *3;SE;1;1;product;SE0670
516;FLORAL *4;SE;1;1;product;SE0749
517;FLORALIA;SE;1;1;product;SE0246
518;FLORALIA *1;SE;1;1;product;SE0247
519;FLORALIA GREEN;SE;1;1;product;SE0260
